157.,566.,82.,63.,72.,337.,0.,0.,100.
142.,1310.,80.,71.,71.,519.,0.,0.,150.
158.,893.,80.,66.,79.,1108.,0.,0.,200.
155.,1517.,90.,66.,74.,129.,0.,66.,100.
152.,2012.,85.,79.,75.,901.,0.,66.,150.
181.,807.,111.,108.,90.,1639.,0.,66.,200.
180.,3025.,104.,68.,77.,115.,0.,133.,100.
128.,5643.,98.,101.,73.,5500.,0.,133.,150.
162.,761.,109.,182.,87.,5011.,0.,133.,200.
68.,1708.,104.,72.,81.,57.,0.,200.,100.
141.,50656.,118.,1068.,95.,885.,0.,200.,150.
103.,148.,135.,150.,126.,24821.,0.,200.,200.
128.,1243.,91.,69.,75.,88.,66.,0.,100.
138.,1523.,90.,75.,83.,107.,66.,0.,150.
164.,1173.,97.,121.,86.,132.,66.,0.,200.
117.,2031.,94.,81.,76.,100.,66.,66.,100.
144.,2518.,103.,75.,93.,155.,66.,66.,150.
151.,1863.,137.,126.,95.,165.,66.,66.,200.
109.,2426.,125.,87.,82.,57.,66.,133.,100.
126.,3653.,124.,109.,89.,229.,66.,133.,150.
123.,1190.,147.,1371.,84.,206.,66.,133.,200.
85.,69.,124.,63.,69.,58.,66.,200.,100.
102.,3819.,122.,4802.,97.,61.,66.,200.,150.
94.,113.,162.,2521.,92.,63.,66.,200.,200.
123.,1247.,85.,66.,86.,71.,133.,0.,100.
154.,1164.,126.,104.,133.,125.,133.,0.,150.
149.,1008.,102.,124.,113.,194.,133.,0.,200.
92.,733.,124.,89.,90.,65.,133.,66.,100.
117.,1646.,120.,82.,121.,114.,133.,66.,150.
128.,1151.,149.,151.,115.,88.,133.,66.,200.
70.,81.,142.,63.,87.,57.,133.,133.,100.
99.,1407.,145.,1435.,108.,59.,133.,133.,150.
100.,390.,178.,1326.,109.,76.,133.,133.,200.
65.,68.,139.,63.,64.,57.,133.,200.,100.
79.,63.,161.,67.,92.,58.,133.,200.,150.
81.,70.,167.,179.,96.,52.,133.,200.,200.
75.,416.,152.,78.,160.,64.,200.,0.,100.
137.,893.,137.,83.,206.,97.,200.,0.,150.
126.,530.,137.,434.,208.,80.,200.,0.,200.
67.,112.,145.,64.,84.,57.,200.,66.,100.
92.,781.,159.,537.,136.,88.,200.,66.,150.
86.,507.,164.,709.,127.,72.,200.,66.,200.
63.,69.,140.,61.,67.,57.,200.,133.,100.
77.,153.,157.,251.,104.,61.,200.,133.,150.
77.,124.,170.,407.,104.,65.,200.,133.,200.
62.,61.,135.,59.,66.,57.,200.,200.,100.
69.,61.,156.,61.,61.,84.,200.,200.,150.
70.,62.,160.,66.,87.,61.,200.,200.,200.