16.59,24.873,12.59,9.17,9.1533,72.567,205.,105.,145.
13.623,15.087,27.94,105.5,127.07,8.4467,205.,230.,145.
14.207,12.143,15.097,8.97,13.77,8.59,90.,295.,145.
16.04,12.123,11.857,7.62,8.93,12.427,90.,40.,145.
13.007,10.393,8.3767,5.76,5.91,8.7667,25.,40.,122.
14.203,11.04,9.2967,6.6833,7.3567,10.22,25.,40.,145.
18.137,13.54,11.79,10.023,13.293,16.673,25.,40.,210.
13.797,11.103,9.05,6.4933,7.3133,9.5967,25.,105.,122.
14.86,12.197,9.8633,7.4733,8.6167,11.203,25.,105.,145.
20.763,18.25,14.057,12.333,16.363,20.827,25.,105.,210.
14.507,11.4,10.787,7.47,9.24,9.2967,25.,170.,122.
17.453,13.983,13.44,9.9167,12.467,11.87,25.,170.,145.
23.357,19.43,18.977,15.507,24.033,21.28,25.,170.,210.
13.07,10.09,11.06,7.19,9.6067,7.17,25.,235.,122.
15.18,12.023,12.883,9.05,11.917,9.1067,25.,235.,145.
18.267,15.117,16.437,13.33,21.423,14.633,25.,235.,210.
11.527,13.023,16.623,9.6233,9.4867,8.88,25.,300.,155.
9.4733,9.0667,10.897,7.12,7.3567,6.9067,25.,300.,145.
12.497,10.617,12.37,9.47,14.177,9.6367,25.,300.,210.
12.923,14.653,11.107,5.3967,5.5367,8.19,155.,40.,80.
14.193,14.987,12.347,7.3567,7.5167,15.91,155.,40.,145.
20.833,19.703,19.343,13.283,16.213,36.967,155.,40.,210.
17.593,17.073,12.083,8.6233,4.7033,14.363,155.,105.,80.
29.2,20.09,17.967,11.33,17.5,75.6,155.,105.,145.
16.973,16.81,14.943,12.73,24.953,48.767,155.,105.,210.
43.2,16.793,15.023,11.42,14.933,19.367,155.,170.,80.
29.18,14.213,12.97,8.4767,89.1,89.167,155.,170.,145.
17.257,18.187,16.683,16.553,48.833,47.333,155.,170.,210.
21.387,14.007,17.567,9.9967,21.43,5.8767,155.,235.,80.
15.727,12.837,12.953,10.363,69.567,13.793,155.,235.,145.
18.463,18.78,18.223,26.317,58.067,26.657,155.,235.,210.
12.37,11.63,15.267,6.0133,9.1133,5.78,155.,300.,80.
13.503,13.847,16.593,9.34,21.317,8.9,155.,300.,145.
17.453,16.95,18.723,20.223,35.733,14.49,155.,300.,210.
11.607,17.04,11.963,6.1833,5.3367,8.2267,255.,40.,80.
10.223,19.923,12.973,9.9067,6.7967,13.923,255.,40.,145.
14.603,23.867,18.043,18.193,9.8667,31.533,255.,40.,210.
12.377,23.287,11.963,5.7567,3.97,14.26,255.,105.,80.
10.743,35.533,13.513,31.067,5.8633,47.4,255.,105.,145.
9.81,15.01,11.12,21.58,7.45,34.6,255.,105.,210.
12.963,81.6,14.743,32.6,12.087,14.633,255.,170.,80.
10.23,19.583,13.093,173.9,15.74,51.633,255.,170.,145.
15.64,22.23,19.32,60.8,21.39,42.967,255.,170.,210.
11.6,17.227,30.333,27.35,4.4033,6.05,255.,235.,80.
11.92,16.71,34.333,109.07,47.5,7.83,255.,235.,145.
14.723,20.44,17.513,58.2,30.767,19.81,255.,235.,210.
9.57,11.94,15.8,8.2733,4.2033,6.0267,255.,300.,80.
11.897,16.02,23.053,17.697,14.463,9.0033,255.,300.,145.
12.743,17.02,17.43,31.9,21.03,11.493,255.,300.,210.